step,loss,acc_top1,acc_top5,learning_rate
49400,0.6970051527023315,85.15625,94.53125,0.0002999981147049904
49500,0.6428018808364868,87.109375,93.359375,0.0002999981147049904
49600,0.39881768822669983,91.40625,97.265625,0.0002999981147049904
49700,0.5366759896278381,90.625,95.703125,0.0002999981147049904
49800,0.5126020312309265,90.625,96.484375,0.0002999981147049904
49900,0.4395800530910492,89.84375,98.828125,0.0002999981147049904
50000,0.4457327127456665,92.578125,97.265625,0.0002999981147049904
50100,0.7400457262992859,82.8125,93.359375,0.0002999981147049904
50200,0.5579677820205688,88.671875,94.53125,0.00029999728517768846
50300,0.6422432065010071,85.546875,94.53125,0.00029999728517768846
50400,0.7391436696052551,84.765625,91.40625,0.00029999728517768846
50500,0.6281448006629944,85.15625,96.09375,0.00029999728517768846
50600,0.6000041365623474,85.546875,94.53125,0.00029999728517768846
50700,0.8265079855918884,83.984375,92.96875,0.00029999728517768846
50800,0.6547218561172485,88.671875,93.75,0.00029999728517768846
50900,0.6441530585289001,83.984375,94.140625,0.00029999728517768846
51000,0.47136688232421875,90.625,95.703125,0.00029999728517768846
51100,0.5012763142585754,89.0625,96.484375,0.00029999728517768846
51200,0.6838839054107666,87.5,92.96875,0.00029999728517768846
51300,0.600592851638794,86.71875,95.3125,0.00029999728517768846
51400,0.6369342803955078,87.5,92.1875,0.00029999728517768846
51500,0.6692540049552917,85.9375,93.75,0.00029999728517768846
51600,0.7508353590965271,82.421875,92.578125,0.00029999728517768846
51700,0.4950413405895233,88.671875,95.703125,0.00029999728517768846
51800,0.7624080181121826,83.59375,92.1875,0.00029999728517768846
51900,0.5031121969223022,89.84375,95.3125,0.00029999728517768846
52000,0.5347920060157776,89.84375,95.3125,0.00029999728517768846
52100,0.4913174510002136,90.234375,96.484375,0.00029999728517768846
52200,0.5858665704727173,86.328125,97.265625,0.00029999728517768846
52300,0.6701512336730957,84.375,91.40625,0.00029999728517768846
52400,0.6202950477600098,88.28125,94.140625,0.00029999728517768846
52500,0.5929170846939087,87.109375,94.140625,0.00029999728517768846
52600,0.45876994729042053,91.40625,95.703125,0.00029999728517768846
52700,0.5827145576477051,88.671875,94.53125,0.00029999728517768846
52800,0.5731230974197388,88.671875,96.875,0.00029999728517768846
52900,0.5498831868171692,86.71875,97.265625,0.00029999728517768846
53000,0.4058455228805542,90.625,97.65625,0.00029999728517768846
53100,0.6415342092514038,85.546875,95.3125,0.00029999728517768846
53200,0.8890215754508972,82.421875,89.84375,0.00029999728517768846
53300,0.5541751384735107,88.671875,94.140625,0.0002999963048292122
53400,0.4636650085449219,89.453125,96.484375,0.0002999963048292122
53500,0.4928244650363922,91.40625,94.53125,0.0002999963048292122
53600,0.6020996570587158,87.5,95.703125,0.0002999963048292122
53700,0.6364519000053406,87.890625,94.53125,0.0002999963048292122
53800,0.5013744831085205,90.234375,95.3125,0.0002999963048292122
53900,0.7279747128486633,83.59375,90.234375,0.0002999963048292122
54000,0.5825273394584656,87.109375,93.359375,0.0002999963048292122
54100,0.6750470995903015,86.71875,92.578125,0.0002999963048292122
54200,0.6080791354179382,87.5,94.921875,0.0002999963048292122
54300,0.571273148059845,85.15625,94.921875,0.0002999963048292122
54400,0.6415247917175293,83.59375,95.703125,0.0002999963048292122
54500,0.6793444156646729,85.9375,92.578125,0.0002999963048292122
54600,0.47194620966911316,89.453125,96.484375,0.0002999963048292122
54700,0.4072960317134857,91.40625,96.875,0.0002999963048292122
54800,0.9968470931053162,82.03125,89.453125,0.0002999963048292122
54900,0.5147800445556641,88.671875,94.921875,0.0002999963048292122
55000,0.4786650538444519,90.234375,96.09375,0.0002999963048292122
55100,0.599266767501831,87.890625,94.53125,0.0002999963048292122
55200,0.6739015579223633,86.328125,94.140625,0.0002999963048292122
55300,0.7737880349159241,82.8125,91.796875,0.0002999963048292122
55400,0.4633494019508362,90.625,96.09375,0.0002999963048292122
55500,0.7012584209442139,86.328125,94.53125,0.0002999963048292122
55600,0.5015653967857361,89.84375,97.265625,0.0002999963048292122
55700,0.7324075698852539,81.640625,91.40625,0.0002999963048292122
55800,0.5494187474250793,88.671875,94.53125,0.0002999963048292122
55900,0.44207078218460083,90.625,98.4375,0.0002999963048292122
56000,0.3589572608470917,92.1875,96.875,0.0002999963048292122
56100,0.47244352102279663,89.0625,96.484375,0.0002999963048292122
56200,0.5475490689277649,89.0625,96.09375,0.0002999963048292122
56300,0.6883648633956909,86.328125,92.1875,0.0002999963048292122
56400,0.584722638130188,86.328125,94.140625,0.0002999951736605473
56500,0.6932963728904724,84.765625,91.015625,0.0002999951736605473
56600,0.5034946203231812,87.5,96.875,0.0002999951736605473
56700,0.6379660367965698,85.15625,94.140625,0.0002999951736605473
56800,0.6138298511505127,89.0625,94.921875,0.0002999951736605473
56900,0.418906569480896,89.453125,99.609375,0.0002999951736605473
57000,0.48887908458709717,87.5,96.09375,0.0002999951736605473
57100,0.7870454788208008,83.203125,91.015625,0.0002999951736605473
57200,0.6320787668228149,85.546875,94.140625,0.0002999951736605473
57300,0.7994152903556824,85.546875,91.015625,0.0002999951736605473
57400,0.5272037982940674,90.234375,93.75,0.0002999951736605473
57500,0.49589449167251587,90.625,96.875,0.0002999951736605473
57600,0.6010907888412476,86.71875,93.75,0.0002999951736605473
57700,0.6457494497299194,87.109375,92.96875,0.0002999951736605473
57800,0.5729852914810181,90.625,94.53125,0.0002999951736605473
57900,0.6105526685714722,86.71875,93.75,0.0002999951736605473
58000,0.5390985608100891,89.453125,95.703125,0.0002999951736605473
58100,0.363536536693573,94.140625,97.65625,0.0002999951736605473
58200,0.5559929609298706,86.328125,95.3125,0.0002999951736605473
58300,0.7690567970275879,82.421875,90.234375,0.0002999951736605473
58400,0.491245836019516,89.84375,96.875,0.0002999951736605473
58500,0.8333106637001038,85.9375,91.796875,0.0002999951736605473
58600,0.5164158940315247,90.625,94.140625,0.0002999951736605473
58700,0.6443337202072144,84.765625,95.3125,0.0002999951736605473
58800,0.6961444616317749,86.71875,94.140625,0.0002999951736605473
58900,0.6547842621803284,86.71875,92.578125,0.0002999951736605473
59000,0.5359237194061279,89.84375,94.140625,0.0002999951736605473
59100,0.6768534779548645,83.59375,93.359375,0.0002999951736605473
59200,0.6073594689369202,85.9375,94.921875,0.0002999951736605473
59300,0.6661310195922852,86.328125,93.75,0.0002999951736605473
59400,0.7347524762153625,86.328125,92.578125,0.0002999951736605473
59500,0.7720301747322083,84.765625,91.015625,0.0002999951736605473
59600,0.43168556690216064,89.453125,96.09375,0.0002999938916728312
59700,0.570302426815033,87.890625,95.703125,0.0002999938916728312
59800,0.5917984247207642,90.234375,92.96875,0.0002999938916728312
59900,0.5891042947769165,87.890625,95.703125,0.0002999938916728312
60000,0.7981968522071838,83.203125,93.75,0.0002999938916728312
60100,0.5482527017593384,88.671875,96.484375,0.0002999938916728312
60200,0.563233494758606,90.625,94.140625,0.0002999938916728312
60300,0.6585693359375,87.5,91.015625,0.0002999938916728312
60400,0.5365614891052246,89.84375,94.53125,0.0002999938916728312
60500,0.5572472810745239,88.671875,94.140625,0.0002999938916728312
60600,0.541659951210022,89.84375,93.359375,0.0002999938916728312
60700,0.5496419072151184,89.453125,94.140625,0.0002999938916728312
60800,0.565338134765625,88.28125,93.75,0.0002999938916728312
60900,0.6007123589515686,88.28125,92.96875,0.0002999938916728312
61000,0.6202467679977417,87.5,92.96875,0.0002999938916728312
61100,0.6000876426696777,87.109375,94.921875,0.0002999938916728312
61200,0.7948060631752014,81.640625,92.96875,0.0002999938916728312
61300,0.5646806955337524,89.84375,94.140625,0.0002999938916728312
61400,0.46926388144493103,91.015625,94.921875,0.0002999938916728312
61500,0.6615980863571167,85.9375,93.359375,0.0002999938916728312
61600,0.4531093239784241,91.40625,96.484375,0.0002999938916728312
61700,0.6309477090835571,85.9375,94.53125,0.0002999938916728312
61800,0.7268226146697998,87.890625,92.1875,0.0002999938916728312
61900,0.6254197359085083,85.9375,93.75,0.0002999938916728312
62000,0.638209342956543,89.0625,94.53125,0.0002999938916728312
62100,0.643645703792572,86.328125,93.359375,0.0002999938916728312
62200,0.5882391929626465,85.546875,96.875,0.0002999938916728312
62300,0.7501609921455383,85.546875,92.96875,0.0002999938916728312
62400,0.8576146364212036,80.46875,91.796875,0.0002999938916728312
62500,0.5786478519439697,86.71875,95.703125,0.0002999938916728312
62600,0.5182524919509888,89.0625,95.3125,0.0002999938916728312
62700,0.5480182766914368,87.890625,94.53125,0.0002999924588673529
62800,0.537030041217804,87.5,96.875,0.0002999924588673529
62900,0.4978731572628021,90.625,95.3125,0.0002999924588673529
63000,0.6536262035369873,87.5,94.53125,0.0002999924588673529
63100,0.7289493680000305,84.375,92.1875,0.0002999924588673529
63200,0.6163309216499329,87.890625,93.75,0.0002999924588673529
63300,0.7008745074272156,85.15625,92.96875,0.0002999924588673529
63400,0.6793312430381775,84.375,92.578125,0.0002999924588673529
63500,0.5260324478149414,88.28125,96.09375,0.0002999924588673529
63600,0.6018475294113159,87.5,93.359375,0.0002999924588673529
63700,0.49217280745506287,89.84375,95.703125,0.0002999924588673529
63800,0.7065472602844238,83.59375,92.578125,0.0002999924588673529
63900,0.8451615571975708,81.640625,92.578125,0.0002999924588673529
64000,0.5857929587364197,89.84375,92.96875,0.0002999924588673529
64100,0.7196466326713562,84.375,91.796875,0.0002999924588673529
64200,0.5981665253639221,89.0625,93.75,0.0002999924588673529
64300,0.6397451162338257,84.375,92.578125,0.0002999924588673529
64400,0.5145464539527893,88.671875,93.75,0.0002999924588673529
64500,0.5532557964324951,88.28125,95.703125,0.0002999924588673529
64600,0.6745184659957886,84.375,92.1875,0.0002999924588673529
64700,0.6211873888969421,87.5,93.359375,0.0002999924588673529
64800,0.7358814477920532,87.109375,93.359375,0.0002999924588673529
64900,0.7425433993339539,83.59375,92.578125,0.0002999924588673529
65000,0.5159900784492493,88.671875,96.09375,0.0002999924588673529
65100,0.6320637464523315,86.328125,92.96875,0.0002999924588673529
65200,0.5203953981399536,92.1875,95.703125,0.0002999924588673529
65300,0.5523496866226196,88.671875,96.09375,0.0002999924588673529
65400,0.706028401851654,84.765625,92.578125,0.0002999924588673529
65500,0.679672360420227,84.765625,93.75,0.0002999924588673529
65600,0.6046249270439148,86.328125,94.921875,0.0002999924588673529
65700,0.7117395401000977,84.375,92.96875,0.0002999924588673529
65800,0.8814640045166016,80.078125,90.234375,0.0002999908752455531
65900,0.882556676864624,80.859375,89.453125,0.0002999908752455531
66000,0.6503456234931946,87.890625,92.96875,0.0002999908752455531
66100,0.5587469935417175,89.453125,94.921875,0.0002999908752455531
66200,0.7066552042961121,85.546875,92.578125,0.0002999908752455531
66300,0.5304517149925232,87.890625,95.3125,0.0002999908752455531
66400,0.804612398147583,83.984375,89.84375,0.0002999908752455531
66500,0.5006481409072876,90.625,96.09375,0.0002999908752455531
66600,0.42757052183151245,91.40625,97.65625,0.0002999908752455531
66700,0.5790731310844421,90.625,95.703125,0.0002999908752455531
66800,0.5024695992469788,89.0625,96.484375,0.0002999908752455531
66900,0.5533251762390137,86.328125,95.3125,0.0002999908752455531
67000,0.528162956237793,88.671875,93.75,0.0002999908752455531
67100,0.4783049523830414,86.328125,97.65625,0.0002999908752455531
67200,0.5607852935791016,88.671875,94.140625,0.0002999908752455531
67300,0.5303801894187927,91.40625,95.3125,0.0002999908752455531
67400,0.6297619342803955,86.71875,93.75,0.0002999908752455531
67500,0.5551435351371765,88.671875,93.75,0.0002999908752455531
67600,0.48023366928100586,88.28125,96.09375,0.0002999908752455531
67700,0.3442564308643341,94.53125,97.65625,0.0002999908752455531
67800,0.4864552915096283,89.84375,97.265625,0.0002999908752455531
67900,0.6792857646942139,82.8125,93.359375,0.0002999908752455531
68000,0.7002368569374084,84.375,92.1875,0.0002999908752455531
68100,0.4786592423915863,89.0625,94.140625,0.0002999908752455531
68200,0.6461979150772095,87.5,91.796875,0.0002999908752455531
68300,0.6059790849685669,86.71875,96.484375,0.0002999908752455531
68400,0.5756630897521973,89.453125,92.96875,0.0002999908752455531
68500,0.5850951075553894,87.890625,94.921875,0.0002999908752455531
68600,0.5235456824302673,88.671875,95.3125,0.0002999908752455531
68700,0.45997345447540283,88.28125,96.875,0.0002999908752455531
68800,0.676019549369812,85.9375,94.140625,0.0002999908752455531
68900,0.6730868220329285,87.890625,92.1875,0.0002999908752455531
69000,0.5103126764297485,88.671875,94.140625,0.00029998914080902407
69100,0.5728693604469299,88.28125,96.484375,0.00029998914080902407
69200,0.625166118144989,86.328125,92.96875,0.00029998914080902407
69300,0.43878448009490967,88.28125,96.875,0.00029998914080902407
69400,0.4658256769180298,90.234375,96.09375,0.00029998914080902407
69500,0.6390948295593262,87.5,95.703125,0.00029998914080902407
69600,0.5841187238693237,87.109375,94.140625,0.00029998914080902407
69700,0.6272621154785156,83.59375,94.921875,0.00029998914080902407
69800,0.6075319647789001,87.890625,93.359375,0.00029998914080902407
69900,0.5752999186515808,87.109375,95.703125,0.00029998914080902407
70000,0.45735543966293335,89.84375,96.484375,0.00029998914080902407
70100,0.5092422962188721,89.84375,95.3125,0.00029998914080902407
70200,0.42691242694854736,91.796875,95.703125,0.00029998914080902407
70300,0.7035772800445557,85.546875,94.53125,0.00029998914080902407
70400,0.6739780306816101,85.9375,93.359375,0.00029998914080902407
70500,0.5899316668510437,88.28125,95.703125,0.00029998914080902407
70600,0.8897068500518799,84.765625,89.0625,0.00029998914080902407
70700,0.4153013229370117,89.84375,97.265625,0.00029998914080902407
70800,0.5215321183204651,86.328125,96.09375,0.00029998914080902407
70900,0.6621642112731934,85.15625,94.140625,0.00029998914080902407
71000,0.673455536365509,88.28125,93.359375,0.00029998914080902407
71100,0.6109121441841125,84.375,96.09375,0.00029998914080902407
71200,0.750260591506958,84.375,91.40625,0.00029998914080902407
71300,0.5469803810119629,88.671875,95.703125,0.00029998914080902407
71400,0.6086536645889282,87.890625,94.53125,0.00029998914080902407
71500,0.6249136924743652,86.328125,94.140625,0.00029998914080902407
71600,0.5290946960449219,88.671875,96.09375,0.00029998914080902407
71700,0.6928023099899292,84.765625,93.75,0.00029998914080902407
71800,0.5664660930633545,85.9375,95.703125,0.00029998914080902407
71900,0.3282015919685364,93.75,98.4375,0.00029998914080902407
72000,0.5376437902450562,87.5,94.53125,0.00029998914080902407
72100,0.4798702299594879,87.890625,95.703125,0.0002999872555595098
72200,0.6201915740966797,85.546875,94.921875,0.0002999872555595098
72300,0.5418158769607544,88.671875,95.3125,0.0002999872555595098
72400,0.477457731962204,86.71875,98.4375,0.0002999872555595098
72500,0.5019173622131348,89.0625,96.09375,0.0002999872555595098
72600,0.5342347621917725,92.1875,95.703125,0.0002999872555595098
72700,0.5001073479652405,89.453125,94.921875,0.0002999872555595098
72800,0.6664398312568665,86.328125,92.96875,0.0002999872555595098
72900,0.6571165919303894,88.28125,92.1875,0.0002999872555595098
73000,0.726567804813385,83.59375,92.96875,0.0002999872555595098
73100,0.5660501718521118,87.109375,94.140625,0.0002999872555595098
73200,0.5801687240600586,87.890625,96.09375,0.0002999872555595098
73300,0.5909321904182434,86.328125,95.3125,0.0002999872555595098
73400,0.6167722940444946,87.109375,94.140625,0.0002999872555595098
73500,0.4945310950279236,89.453125,94.921875,0.0002999872555595098
73600,0.6624860167503357,85.546875,92.96875,0.0002999872555595098
73700,0.5903488397598267,88.28125,94.140625,0.0002999872555595098
73800,0.5483871698379517,89.84375,95.3125,0.0002999872555595098
73900,0.6194976568222046,87.109375,93.359375,0.0002999872555595098
74000,0.6323744654655457,89.0625,92.1875,0.0002999872555595098
74100,0.5308840274810791,88.671875,95.3125,0.0002999872555595098
74200,0.3458351492881775,93.359375,97.65625,0.0002999872555595098
74300,0.5662481188774109,88.28125,94.921875,0.0002999872555595098
74400,0.5431057810783386,89.0625,94.921875,0.0002999872555595098
74500,0.6975696086883545,85.15625,91.796875,0.0002999872555595098
74600,0.5972055792808533,85.546875,93.359375,0.0002999872555595098
74700,0.42874035239219666,91.40625,97.265625,0.0002999872555595098
74800,0.7565979361534119,85.546875,92.578125,0.0002999872555595098
74900,0.590630054473877,88.28125,94.921875,0.0002999872555595098
75000,0.41445648670196533,90.625,96.875,0.0002999872555595098
75100,0.7038770914077759,85.546875,94.140625,0.0002999872555595098
75200,0.5723960995674133,88.28125,94.921875,0.00029998521949890593
75300,0.733081042766571,86.328125,92.578125,0.00029998521949890593
75400,0.5169045329093933,89.453125,96.484375,0.00029998521949890593
75500,0.6044924855232239,86.71875,92.578125,0.00029998521949890593
75600,0.8990195393562317,82.421875,90.625,0.00029998521949890593
75700,0.4688538908958435,87.5,96.09375,0.00029998521949890593
75800,0.4539814591407776,90.234375,97.65625,0.00029998521949890593
75900,0.6647378206253052,85.15625,93.359375,0.00029998521949890593
76000,0.523542582988739,90.625,96.484375,0.00029998521949890593
76100,0.4310145974159241,91.40625,95.3125,0.00029998521949890593
76200,0.5243528485298157,90.234375,95.3125,0.00029998521949890593
76300,0.53270024061203,90.234375,94.921875,0.00029998521949890593
76400,0.602279007434845,87.890625,95.703125,0.00029998521949890593
76500,0.36405861377716064,92.1875,98.4375,0.00029998521949890593
76600,0.4994450509548187,87.890625,96.484375,0.00029998521949890593
76700,0.7216850519180298,85.9375,91.796875,0.00029998521949890593
76800,0.5479912161827087,89.0625,94.921875,0.00029998521949890593
76900,0.66085284948349,87.109375,93.359375,0.00029998521949890593
77000,0.37293124198913574,91.015625,96.875,0.00029998521949890593
77100,0.7633123993873596,84.375,91.015625,0.00029998521949890593
77200,0.6375016570091248,87.890625,96.484375,0.00029998521949890593
77300,0.6707314252853394,84.765625,93.75,0.00029998521949890593
